,Año,Equipo,Nombre,Nacionalidad,Edad,Posicion,season,winner-country,winner,score,runner-up,runner-up-country,stadium,final-city,final-country,attendance,winning-way,year,winner_score,runner_up_score
262,2015,Barcelona,Edgar IÃ©,Guinea-bissau,21,Defensa central ,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
263,2015,Barcelona,Jordi Alba,EspaÃ±a,26,Lateral izquierdo,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
264,2015,Barcelona,JÃ©rÃ©my Mathieu,Francia,31,Lateral izquierdo,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
265,2015,Barcelona,Adriano,Brasil,30,Lateral izquierdo,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
266,2015,Barcelona,MartÃ­n Montoya,EspaÃ±a,24,Lateral derecho,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
267,2015,Barcelona,Dani Alves,Brasil,32,Lateral derecho,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
268,2015,Barcelona,Douglas,Brasil,24,Lateral derecho,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
269,2015,Barcelona,Sergio Busquets,EspaÃ±a,26,Mediocampista defensivo,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
270,2015,Barcelona,Javier Mascherano,Argentina,31,Mediocampista defensivo,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
271,2015,Barcelona,Sergi Samper,EspaÃ±a,20,Mediocampista defensivo,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
272,2015,Barcelona,Diawandou Diagne,Senegal,20,Mediocampista defensivo,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
273,2015,Barcelona,Gerard Gumbau,EspaÃ±a,20,Mediocampista defensivo,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
274,2015,Barcelona,AndrÃ©s Iniesta,EspaÃ±a,31,Mediocampista,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
275,2015,Barcelona,Ivan Rakitic,Croacia,27,Mediocampista,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
276,2015,Barcelona,Sergi Roberto,EspaÃ±a,23,Mediocampista,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
277,2015,Barcelona,Xavi,EspaÃ±a,35,Mediocampista,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
278,2015,Barcelona,Rafinha,Brasil,22,Mediocampista ofensivo,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
279,2015,Barcelona,Alen Halilovic,Croacia,19,Mediocampista ofensivo,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
280,2015,Barcelona,Neymar,Brasil,23,Extremo izquierdo,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
281,2015,Barcelona,Lionel Messi,Argentina,28,Extremo derecho,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
282,2015,Barcelona,Pedro,EspaÃ±a,27,Extremo derecho,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
283,2015,Barcelona,Munir El Haddadi,Marruecos,19,Extremo derecho,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
284,2015,Barcelona,Adama TraorÃ©,EspaÃ±a,19,Extremo derecho,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
285,2015,Barcelona,Luis SuÃ¡rez,Uruguay,28,Delantero centro,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
286,2015,Barcelona,Sandro RamÃ­rez,EspaÃ±a,19,Delantero centro,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
287,2015,Juventus,Gianluigi Buffon ,Italia,37,Portero,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
288,2015,Juventus,Marco Storari,Italia,38,Portero,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
289,2015,Juventus,Emil Audero,Italia,18,Portero,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
290,2015,Juventus,Rubinho,Brasil,32,Portero,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
291,2015,Juventus,Giacomo Volpe,Italia,19,Portero,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
292,2015,Juventus,Mattia Del Favero,Italia,17,Portero,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
293,2015,Juventus,Leonardo Bonucci,Italia,28,Defensa central ,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
294,2015,Juventus,Giorgio Chiellini,Italia,30,Defensa central ,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
295,2015,Juventus,Angelo Ogbonna,Italia,27,Defensa central ,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
296,2015,Juventus,MartÃ­n CÃ¡ceres,Uruguay,28,Defensa central ,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
297,2015,Juventus,Luca Marrone,Italia,25,Defensa central ,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
298,2015,Juventus,Andrea Barzagli,Italia,34,Defensa central ,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
299,2015,Juventus,Filippo Romagna,Italia,18,Defensa central ,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
300,2015,Juventus,Patrice Evra,Francia,34,Lateral izquierdo,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
301,2015,Juventus,Paolo De Ceglie,Italia,28,Lateral izquierdo,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
302,2015,Juventus,Stephan Lichtsteiner,Suiza,31,Lateral derecho,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
303,2015,Juventus,Marco Motta,Italia,29,Lateral derecho,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
304,2015,Juventus,Federico Mattiello,Italia,19,Lateral derecho,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
305,2015,Juventus,Andrea Pirlo,Italia,36,Mediocampista defensivo,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
306,2015,Juventus,Paul Pogba,Francia,22,Mediocampista,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
307,2015,Juventus,Arturo Vidal,Chile,28,Mediocampista,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
308,2015,Juventus,Claudio Marchisio,Italia,29,Mediocampista,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
309,2015,Juventus,Roberto Pereyra,Argentina,24,Mediocampista,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
310,2015,Juventus,RÃ´mulo,Italia,28,Mediocampista,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
311,2015,Juventus,Stefano Sturaro,Italia,22,Mediocampista,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
312,2015,Juventus,Simone Padoin,Italia,31,Mediocampista,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
313,2015,Juventus,Mattia Vitale,Italia,17,Mediocampista,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
314,2015,Juventus,Kwadwo Asamoah,Ghana,26,Mediocampista,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
315,2015,Juventus,Kingsley Coman,Francia,19,Extremo izquierdo,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
316,2015,Juventus,Simone Pepe,Italia,31,Extremo derecho,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
317,2015,Juventus,Sebastian Giovinco,Italia,28,Mediocampista ofensivo,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
318,2015,Juventus,Carlos Tevez,Argentina,31,Delantero centro,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
319,2015,Juventus,Ãlvaro Morata,EspaÃ±a,22,Delantero centro,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
320,2015,Juventus,Fernando Llorente,EspaÃ±a,30,Delantero centro,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
321,2015,Juventus,Alessandro Matri,Italia,30,Delantero centro,2014–15,España,Barcelona,3–1,Juventus,Italia,Olympiastadion,Berlina,Alemania,70442,normal time,2015,3,1
322,2016,Real Madrid,Keylor Navas,Costa rica,29,Portero,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
323,2016,Real Madrid,Kiko Casilla,EspaÃ±a,29,Portero,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
324,2016,Real Madrid,RubÃ©n YÃ¡Ã±ez,EspaÃ±a,22,Portero,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
325,2016,Real Madrid,Ãlex Craninx,Belgica,20,Portero,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
326,2016,Real Madrid,Sergio Ramos,EspaÃ±a,30,Defensa central ,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
327,2016,Real Madrid,RaphaÃ«l Varane ,Francia,23,Defensa central ,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
328,2016,Real Madrid,Danilo,Brasil,24,Lateral derecho,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
329,2016,Real Madrid,Pepe,Portugal,33,Defensa central ,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
330,2016,Real Madrid,Nacho FernÃ¡ndez,EspaÃ±a,26,Defensa central ,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
331,2016,Real Madrid,Philipp Lienhart,Austria,19,Defensa central ,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
332,2016,Real Madrid,Marcelo,Brasil,28,Lateral Izquierdo,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
333,2016,Real Madrid,Daniel Carvajal,EspaÃ±a,24,Lateral derecho,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
334,2016,Real Madrid,Lucas VÃ¡zquez,EspaÃ±a,24,Lateral derecho,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
335,2016,Real Madrid,Ãlvaro Arbeloa,EspaÃ±a,33,Lateral derecho,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
336,2016,Real Madrid,Ãlvaro Tejero,EspaÃ±a,19,Lateral derecho,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
337,2016,Real Madrid,Casemiro,Brasil,24,Mediocampista defensivo,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
338,2016,Real Madrid,Toni Kroos,Alemania,26,Mediocampista,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
339,2016,Real Madrid,Luka Modric,Croacia,30,Mediocampista,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
340,2016,Real Madrid,Mateo Kovacic,Croacia,22,Mediocampista,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
341,2016,Real Madrid,Marcos Llorente,EspaÃ±a,21,Mediocampista defensivo,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
342,2016,Real Madrid,James RodrÃ­guez,Colombia,24,Mediocampista ofensivo,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
343,2016,Real Madrid,Isco,EspaÃ±a,24,Mediocampista ofensivo,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
344,2016,Real Madrid,Martin Ãdegaard,Noruega,17,Mediocampista ofensivo,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
345,2016,Real Madrid,JesÃ© RodrÃ­guez,EspaÃ±a,23,Extremo izquierdo,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
346,2016,Real Madrid,Denis Cheryshev,Rusia,25,Extremo izquierdo,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
347,2016,Real Madrid,JosÃ© Carlos Lazo,EspaÃ±a,20,Extremo izquierdo,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
348,2016,Real Madrid,Gareth Bale,Gales,26,Extremo derecho,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
349,2016,Real Madrid,Cristiano Ronaldo,Portugal,31,Extremo izquierdo,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
350,2016,Real Madrid,Karim Benzema,Francia,28,Delantero centro,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
351,2016,Real Madrid,Borja Mayoral,EspaÃ±a,19,Delantero centro,2015–16,España,Real Madrid,1–1,Atlético Madrid,España,San Siro,Milán,Italia,71942,penalty,2016,1,1
352,2017,Juventus,Neto,Brasil,27,Portero,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
353,2017,Juventus,Gianluigi Buffon ,Italia,39,Portero,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
354,2017,Juventus,Emil Audero,Italia,20,Portero,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
355,2017,Juventus,Mattia Del Favero,Italia,19,Portero,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
356,2017,Juventus,Leonardo Loria,Italia,18,Portero,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
357,2017,Juventus,Leonardo Bonucci,Italia,30,Defensa central ,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
358,2017,Juventus,Daniele Rugani,Italia,22,Defensa central ,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
359,2017,Juventus,Medhi Benatia,Marruecos,30,Defensa central ,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
360,2017,Juventus,Giorgio Chiellini,Italia,32,Defensa central ,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
361,2017,Juventus,Luca Marrone,Italia,27,Defensa central ,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
362,2017,Juventus,Andrea Barzagli,Italia,36,Defensa central ,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
363,2017,Juventus,Luca Coccolo,Italia,19,Defensa central ,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
364,2017,Juventus,Mattias Andersson,Suecia,19,Defensa central ,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
365,2017,Juventus,Alex Sandro,Brasil,26,Lateral izquierdo,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
366,2017,Juventus,Patrice Evra,Francia,36,Lateral izquierdo,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
367,2017,Juventus,Paolo De Ceglie,Italia,30,Lateral izquierdo,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
368,2017,Juventus,Dani Alves,Brasil,34,Lateral derecho,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
369,2017,Juventus,Stephan Lichtsteiner,Suiza,33,Lateral derecho,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
370,2017,Juventus,Federico Mattiello,Italia,21,Lateral derecho,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
371,2017,Juventus,Alessandro Semprini,Italia,22,Lateral derecho,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
372,2017,Juventus,TomÃ¡s RincÃ³n,Venezuela,29,Mediocampista defensivo,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
373,2017,Juventus,Mario Lemina,GabÃ³n,23,Mediocampista defensivo,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
374,2017,Juventus,Rolando Mandragora,Italia,20,Mediocampista defensivo,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
375,2017,Juventus,Miralem Pjanic,Bosnia,27,Mediocampista,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
376,2017,Juventus,Sami Khedira,Alemania,30,Mediocampista,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
377,2017,Juventus,Claudio Marchisio,Italia,31,Mediocampista,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
378,2017,Juventus,Stefano Sturaro,Italia,24,Mediocampista,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
379,2017,Juventus,Simone Muratore,Italia,19,Mediocampista,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
380,2017,Juventus,Juan Cuadrado,Colombia,29,Extremo derecho,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
381,2017,Juventus,Kwadwo Asamoah,Ghana,28,Extremo izquierdo,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
382,2017,Juventus,Hernanes,Brasil,32,Mediocampista ofensivo,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
383,2017,Juventus,Marko Pjaca,Croacia,22,Extremo izquierdo,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
384,2017,Juventus,Mehdi LÃ©ris,Argelia,19,Extremo derecho,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
385,2017,Juventus,Paulo Dybala,Argentina,23,Mediocampista ofensivo,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
386,2017,Juventus,Gonzalo HiguaÃ­n ,Argentina,29,Delantero centro,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
387,2017,Juventus,Mario MandÂuki?,Croacia,31,Delantero centro,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
388,2017,Juventus,Simone Zaza,Italia,26,Delantero centro,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
389,2017,Juventus,Moise Kean,Italia,17,Delantero centro,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
390,2017,Real Madrid,Keylor Navas,Costa rica,30,Portero,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
391,2017,Real Madrid,Kiko Casilla,EspaÃ±a,30,Portero,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
392,2017,Real Madrid,RubÃ©n YÃ¡Ã±ez,EspaÃ±a,23,Portero,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
393,2017,Real Madrid,Sergio Ramos,EspaÃ±a,31,Defensa central ,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
394,2017,Real Madrid,RaphaÃ«l Varane ,Francia,24,Defensa central ,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
395,2017,Real Madrid,Danilo,Brasil,25,Lateral derecho,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
396,2017,Real Madrid,Pepe,Portugal,34,Defensa central ,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
397,2017,Real Madrid,Nacho FernÃ¡ndez,EspaÃ±a,27,Defensa central ,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
398,2017,Real Madrid,Marcelo,Brasil,29,Lateral izquierdo,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
399,2017,Real Madrid,Fabio CoentrÃ£o,Portugal,29,Lateral izquierdo,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
400,2017,Real Madrid,Daniel Carvajal,EspaÃ±a,25,Lateral derecho,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
401,2017,Real Madrid,Lucas VÃ¡zquez,EspaÃ±a,25,Lateral derecho,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
402,2017,Real Madrid,Achraf Hakimi,Marruecos,18,Lateral derecho,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
403,2017,Real Madrid,Ãlvaro Tejero,EspaÃ±a,20,Lateral derecho,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
404,2017,Real Madrid,Casemiro,Brasil,25,Mediocampista defensivo,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
405,2017,Real Madrid,Toni Kroos,Alemania,27,Mediocampista,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
406,2017,Real Madrid,Luka Modric,Croacia,31,Mediocampista,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
407,2017,Real Madrid,Mateo Kovacic,Croacia,23,Mediocampista,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
408,2017,Real Madrid,Marcos Llorente,EspaÃ±a,22,Mediocampista defensivo,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
